Time,px,py,pz,ox,oy,oz,ow,fx,fy,fz
108.197,3.145,-0.131,1.711,0.500,-0.359,-0.406,0.664,6.196,1.121,0.936
108.302,3.136,-0.125,1.717,0.539,-0.336,-0.359,0.672,5.351,1.303,1.264
108.408,3.121,-0.115,1.719,0.586,-0.273,-0.281,0.703,5.000,1.718,1.309
108.537,3.111,-0.110,1.719,0.602,-0.227,-0.234,0.719,4.380,1.547,1.399
108.644,3.107,-0.108,1.718,0.609,-0.203,-0.203,0.727,4.181,1.626,1.380
108.747,3.103,-0.107,1.717,0.617,-0.164,-0.156,0.750,4.048,1.701,1.345
108.953,3.105,-0.111,1.721,0.633,-0.148,-0.141,0.734,3.894,1.777,1.513
109.056,3.113,-0.117,1.725,0.656,-0.141,-0.117,0.727,3.754,1.687,1.600
109.158,3.124,-0.122,1.728,0.680,-0.102,-0.070,0.719,3.553,1.815,1.630
109.259,3.128,-0.122,1.726,0.688,-0.031,0.016,0.719,3.215,2.608,1.588
109.361,3.127,-0.124,1.723,0.672,0.031,0.102,0.719,2.482,3.142,1.470
109.463,3.123,-0.128,1.720,0.656,0.102,0.195,0.711,1.208,3.706,1.239
109.564,3.112,-0.141,1.715,0.609,0.211,0.352,0.672,-2.007,4.231,0.554
109.666,3.106,-0.155,1.709,0.547,0.281,0.461,0.625,-2.660,2.249,0.187
109.768,3.104,-0.170,1.703,0.484,0.336,0.539,0.578,-1.687,0.674,0.214
109.870,3.104,-0.179,1.699,0.445,0.367,0.586,0.547,-0.700,-0.045,0.444
110.055,3.101,-0.195,1.698,-0.406,-0.414,-0.633,-0.492,-0.495,-0.718,0.513
110.158,3.100,-0.201,1.700,-0.398,-0.438,-0.648,-0.469,-0.027,-0.973,0.808
110.261,3.097,-0.217,1.707,-0.398,-0.484,-0.641,-0.422,-0.173,-1.226,1.019
110.366,3.093,-0.229,1.712,-0.398,-0.508,-0.633,-0.406,1.329,-0.836,1.426
110.467,3.093,-0.229,1.712,-0.398,-0.508,-0.633,-0.406,-0.170,-1.253,1.169
110.568,3.072,-0.240,1.708,0.398,0.445,0.609,0.500,-0.553,-0.687,0.636
110.684,3.052,-0.233,1.687,0.375,0.313,0.539,0.680,0.286,0.236,0.059
110.787,3.040,-0.236,1.678,0.367,0.258,0.508,0.727,0.951,0.520,0.053
110.888,3.032,-0.240,1.675,0.367,0.234,0.492,0.742,1.185,0.647,0.053
110.998,2.462,0.011,1.666,0.367,0.195,0.484,0.758,0.856,0.917,0.052
111.154,1.234,0.565,1.649,0.367,0.188,0.492,0.758,-0.370,1.478,0.053
111.255,1.188,0.586,1.648,0.367,0.188,0.492,0.758,-0.510,1.433,0.052
111.357,1.174,0.572,1.656,0.367,0.250,0.555,0.688,-0.885,1.179,0.055
111.459,1.177,0.553,1.668,0.344,0.375,0.633,0.570,-0.712,0.278,0.694
111.568,1.202,0.532,1.687,-0.289,-0.516,-0.703,-0.375,-2.047,-1.523,0.552
111.671,1.229,0.534,1.696,-0.258,-0.570,-0.719,-0.281,-0.308,-1.017,1.255
111.773,1.252,0.550,1.701,-0.242,-0.609,-0.711,-0.227,-0.241,-1.235,1.376
111.886,1.263,0.564,1.704,-0.242,-0.633,-0.703,-0.203,-0.122,-1.350,1.590
111.996,1.274,0.584,1.705,-0.234,-0.648,-0.688,-0.180,-0.020,-1.376,1.717
112.252,1.295,0.634,1.714,-0.227,-0.719,-0.641,-0.125,-0.497,-2.693,2.293
112.355,1.295,0.634,1.714,-0.227,-0.719,-0.641,-0.125,-0.407,-2.753,2.396
112.457,1.295,0.634,1.714,-0.227,-0.719,-0.641,-0.125,-0.405,-2.755,2.404
112.607,1.299,0.659,1.717,-0.250,-0.719,-0.625,-0.141,0.019,-1.255,2.123
112.718,1.290,0.667,1.717,-0.289,-0.703,-0.609,-0.195,-1.331,-2.239,2.384
112.830,1.286,0.671,1.717,-0.313,-0.695,-0.602,-0.219,-0.346,-0.925,2.125
112.940,1.286,0.671,1.717,-0.313,-0.695,-0.602,-0.219,-0.451,-0.954,2.121
113.062,1.281,0.673,1.715,-0.328,-0.672,-0.609,-0.234,-0.385,-0.866,2.004
113.173,1.278,0.668,1.711,-0.320,-0.656,-0.633,-0.234,-0.491,-0.983,1.870
113.373,1.278,0.658,1.703,-0.297,-0.617,-0.680,-0.234,-0.298,-0.996,1.466
113.484,1.280,0.645,1.693,-0.258,-0.586,-0.727,-0.219,-0.288,-1.202,1.249
113.595,1.282,0.639,1.689,-0.234,-0.578,-0.742,-0.211,-0.170,-1.267,1.121
113.713,1.285,0.630,1.685,-0.219,-0.563,-0.766,-0.195,-0.096,-1.318,1.005
113.814,1.285,0.623,1.680,-0.195,-0.547,-0.781,-0.180,-0.055,-1.448,0.870
113.916,1.285,0.623,1.680,-0.195,-0.547,-0.781,-0.180,0.186,-1.257,0.875
114.017,1.283,0.618,1.674,-0.172,-0.539,-0.797,-0.164,0.290,-1.179,0.868
114.128,1.281,0.615,1.669,-0.148,-0.523,-0.813,-0.156,0.433,-1.219,0.753
114.249,1.280,0.613,1.664,-0.125,-0.516,-0.828,-0.141,0.490,-1.251,0.694
114.372,1.280,0.613,1.664,-0.125,-0.516,-0.828,-0.141,0.468,-1.238,0.671
114.534,1.270,0.615,1.661,-0.133,-0.500,-0.828,-0.164,0.324,-1.161,0.639
114.636,1.265,0.616,1.661,-0.148,-0.492,-0.828,-0.195,0.131,-1.057,0.619
114.761,1.255,0.620,1.661,-0.195,-0.477,-0.813,-0.242,-0.122,-0.921,0.579
114.878,1.249,0.623,1.661,-0.211,-0.469,-0.805,-0.273,-0.297,-0.826,0.568
114.981,1.243,0.627,1.662,-0.234,-0.461,-0.797,-0.289,-0.413,-0.764,0.565
115.084,1.238,0.631,1.663,-0.250,-0.453,-0.789,-0.313,-0.498,-0.718,0.550
115.196,1.238,0.631,1.663,-0.250,-0.453,-0.789,-0.313,-0.565,-0.683,0.517
115.298,1.234,0.636,1.663,-0.266,-0.445,-0.773,-0.344,-0.630,-0.647,0.504
115.405,1.234,0.636,1.663,-0.266,-0.445,-0.773,-0.344,-0.712,-0.605,0.490
115.616,1.232,0.642,1.664,-0.281,-0.430,-0.766,-0.367,-0.960,-0.558,0.390
115.719,1.232,0.642,1.664,-0.281,-0.430,-0.766,-0.367,-0.973,-0.552,0.390
115.821,1.232,0.642,1.664,-0.281,-0.430,-0.766,-0.367,-0.947,-0.548,0.390
115.922,1.232,0.642,1.664,-0.281,-0.430,-0.766,-0.367,-0.895,-0.531,0.391
116.023,1.232,0.642,1.664,-0.281,-0.430,-0.766,-0.367,-0.832,-0.496,0.392
116.126,1.232,0.642,1.664,-0.281,-0.430,-0.766,-0.367,-0.797,-0.472,0.392
116.227,1.232,0.642,1.664,-0.281,-0.430,-0.766,-0.367,-0.794,-0.471,0.392
116.329,1.232,0.642,1.664,-0.281,-0.430,-0.766,-0.367,-0.787,-0.471,0.392
116.431,1.232,0.642,1.664,-0.281,-0.430,-0.766,-0.367,-0.766,-0.476,0.393
116.533,1.232,0.642,1.664,-0.281,-0.430,-0.766,-0.367,-0.736,-0.508,0.393
116.793,1.250,0.635,1.659,-0.242,-0.430,-0.797,-0.328,-0.445,-0.746,0.406
116.899,1.255,0.629,1.659,-0.203,-0.453,-0.813,-0.281,-0.091,-0.937,0.526
117.002,1.261,0.622,1.661,-0.164,-0.484,-0.820,-0.234,0.189,-1.088,0.621
117.103,1.267,0.616,1.662,-0.133,-0.508,-0.820,-0.188,0.366,-1.184,0.691
117.205,1.270,0.615,1.665,-0.117,-0.523,-0.820,-0.164,0.467,-1.242,0.802
117.311,1.274,0.614,1.670,-0.109,-0.555,-0.805,-0.141,0.421,-1.558,0.867
117.413,1.280,0.616,1.681,-0.109,-0.602,-0.773,-0.117,0.046,-2.854,0.810
117.515,1.285,0.621,1.691,-0.117,-0.656,-0.734,-0.094,0.211,-2.706,1.369
117.633,1.289,0.623,1.696,-0.125,-0.680,-0.711,-0.086,0.259,-2.733,1.695
117.735,1.294,0.626,1.702,-0.133,-0.695,-0.695,-0.070,0.240,-2.777,1.894
117.933,1.303,0.635,1.710,-0.164,-0.727,-0.656,-0.070,0.460,-1.694,2.023
118.035,1.304,0.640,1.713,-0.188,-0.734,-0.633,-0.086,-0.165,-2.857,2.406
118.138,1.306,0.646,1.717,-0.211,-0.750,-0.609,-0.094,0.262,-1.553,2.346
118.239,1.309,0.652,1.721,-0.227,-0.766,-0.586,-0.094,0.292,-1.389,2.459
118.340,1.315,0.658,1.724,-0.242,-0.781,-0.563,-0.094,0.287,-1.341,2.562
118.441,1.315,0.658,1.724,-0.242,-0.781,-0.563,-0.094,-0.524,-2.746,3.344
118.543,1.320,0.666,1.727,-0.266,-0.789,-0.531,-0.094,-0.633,-2.711,3.483
118.645,1.321,0.668,1.727,-0.289,-0.781,-0.531,-0.109,-0.849,-2.574,3.471
118.747,1.318,0.669,1.727,-0.313,-0.773,-0.523,-0.133,-2.389,-4.122,4.418
118.849,1.318,0.669,1.727,-0.313,-0.773,-0.523,-0.133,-2.632,-3.992,4.513
119.041,1.316,0.674,1.727,-0.336,-0.766,-0.516,-0.148,-1.490,-2.221,3.536
119.143,1.314,0.678,1.726,-0.359,-0.758,-0.508,-0.172,-3.153,-3.703,4.544
119.250,1.314,0.680,1.727,-0.383,-0.742,-0.500,-0.188,-1.721,-1.916,3.506
119.352,1.313,0.679,1.727,-0.406,-0.727,-0.500,-0.203,-1.687,-1.643,3.419
119.453,1.313,0.679,1.727,-0.406,-0.727,-0.500,-0.203,-1.576,-1.356,3.342
119.555,1.314,0.676,1.729,-0.430,-0.719,-0.484,-0.219,-1.605,-1.290,3.389
119.656,1.314,0.676,1.729,-0.430,-0.719,-0.484,-0.219,-1.601,-1.255,3.434
119.759,1.314,0.676,1.729,-0.430,-0.719,-0.484,-0.219,-1.541,-1.249,3.464
119.861,1.314,0.676,1.729,-0.430,-0.719,-0.484,-0.219,-1.515,-1.196,3.537
119.963,1.315,0.675,1.732,-0.445,-0.727,-0.461,-0.211,-1.482,-1.060,3.668
120.132,1.320,0.678,1.734,-0.461,-0.734,-0.430,-0.211,-1.390,-1.134,3.770
120.234,1.324,0.677,1.734,-0.445,-0.750,-0.438,-0.195,-1.638,-1.552,4.088
120.337,1.329,0.671,1.733,-0.391,-0.773,-0.461,-0.148,-1.459,-2.179,4.092
120.440,1.330,0.661,1.729,-0.352,-0.766,-0.516,-0.117,-2.169,-4.239,4.434
120.541,1.330,0.646,1.721,-0.289,-0.742,-0.586,-0.070,0.242,-1.526,2.347
120.642,1.334,0.629,1.709,-0.234,-0.703,-0.656,-0.023,0.173,-2.760,1.971
120.743,1.339,0.613,1.695,-0.164,-0.656,-0.727,0.008,0.799,-1.788,1.410
120.845,1.344,0.599,1.679,-0.117,-0.594,-0.789,0.031,1.138,-0.885,1.219
120.947,1.351,0.588,1.661,-0.047,-0.531,-0.836,0.055,1.357,-0.848,0.965
121.048,1.361,0.578,1.651,0.000,-0.500,-0.852,0.086,1.632,-1.250,0.564
121.231,1.392,0.566,1.634,0.063,-0.445,-0.867,0.188,2.136,-1.165,0.244
121.332,1.413,0.565,1.626,0.102,-0.422,-0.859,0.234,2.298,-1.000,0.237
121.434,1.413,0.565,1.626,0.102,-0.422,-0.859,0.234,2.341,-0.894,0.204
121.536,1.426,0.565,1.618,0.109,-0.398,-0.867,0.258,2.421,-0.948,0.061
121.637,1.426,0.565,1.618,0.109,-0.398,-0.867,0.258,2.392,-0.957,0.063
121.738,1.426,0.565,1.618,0.109,-0.398,-0.867,0.258,2.275,-0.864,0.201
121.839,1.464,0.530,1.624,0.094,-0.414,-0.867,0.242,2.272,-0.951,0.238
121.942,1.793,0.037,1.699,0.078,-0.438,-0.859,0.227,2.550,-1.538,0.407
122.044,2.208,-0.583,1.793,0.063,-0.461,-0.852,0.203,2.884,-2.282,0.561
122.145,2.310,-0.743,1.820,0.031,-0.484,-0.852,0.172,2.777,-2.442,0.729
122.317,2.286,-0.748,1.828,-0.031,-0.500,-0.852,0.078,2.254,-2.426,0.910
122.420,2.266,-0.749,1.835,-0.078,-0.516,-0.844,0.031,2.016,-2.540,0.966
122.534,2.247,-0.748,1.846,-0.086,-0.563,-0.820,0.016,1.959,-2.842,1.098
122.636,2.241,-0.746,1.854,-0.078,-0.586,-0.797,0.016,2.013,-3.233,1.253
122.738,2.226,-0.734,1.873,-0.039,-0.672,-0.734,0.023,2.148,-3.752,1.597
122.840,2.219,-0.721,1.887,-0.016,-0.727,-0.680,0.023,2.255,-3.603,2.131
122.942,2.216,-0.706,1.898,0.000,-0.766,-0.633,0.039,2.433,-3.280,2.426
123.043,2.215,-0.698,1.902,0.016,-0.781,-0.609,0.063,2.538,-3.090,2.474
123.146,2.215,-0.698,1.902,0.016,-0.781,-0.609,0.063,2.498,-3.164,2.365
123.247,2.202,-0.708,1.894,-0.016,-0.727,-0.672,0.008,2.108,-3.868,2.091
123.467,2.182,-0.724,1.877,-0.141,-0.617,-0.758,-0.125,1.281,-2.841,1.412
123.568,2.181,-0.728,1.872,-0.148,-0.594,-0.773,-0.141,1.218,-2.784,1.262
123.670,2.181,-0.728,1.872,-0.148,-0.594,-0.773,-0.141,1.249,-2.746,1.248
123.771,2.181,-0.728,1.872,-0.148,-0.594,-0.773,-0.141,1.278,-2.844,1.302
123.872,2.181,-0.728,1.872,-0.148,-0.594,-0.773,-0.141,1.332,-2.856,1.349
123.976,2.181,-0.728,1.872,-0.148,-0.594,-0.773,-0.141,1.329,-2.875,1.305
124.078,2.181,-0.728,1.872,-0.148,-0.594,-0.773,-0.141,1.299,-2.851,1.283
124.180,2.181,-0.728,1.872,-0.148,-0.594,-0.773,-0.141,1.296,-2.849,1.283
124.391,2.179,-0.729,1.869,-0.125,-0.602,-0.766,-0.117,1.377,-2.882,1.348
124.592,2.179,-0.729,1.869,-0.125,-0.602,-0.766,-0.117,1.408,-2.905,1.338
124.693,2.179,-0.729,1.869,-0.125,-0.602,-0.766,-0.117,1.405,-2.906,1.279
124.794,2.097,-0.968,1.980,-0.117,-0.578,-0.789,-0.109,1.405,-2.890,1.374
124.915,1.761,-2.144,2.532,-0.117,-0.578,-0.797,-0.109,1.111,-3.978,1.924
125.017,1.592,-2.737,2.810,-0.117,-0.570,-0.797,-0.102,0.703,-5.290,1.926
125.119,1.587,-2.744,2.807,-0.109,-0.547,-0.820,-0.109,0.844,-4.792,1.926
125.221,1.583,-2.745,2.794,-0.109,-0.477,-0.859,-0.141,1.033,-4.078,1.924
125.323,1.579,-2.745,2.782,-0.102,-0.414,-0.883,-0.164,1.103,-3.748,1.767
125.430,1.575,-2.744,2.766,-0.086,-0.352,-0.906,-0.188,1.192,-3.492,1.748
125.532,1.570,-2.743,2.748,-0.070,-0.289,-0.922,-0.227,1.194,-3.454,1.596
125.777,1.569,-2.743,2.736,-0.078,-0.250,-0.922,-0.266,1.165,-3.277,1.588
125.880,1.568,-2.741,2.734,-0.094,-0.234,-0.914,-0.289,1.119,-3.222,1.583
125.982,1.568,-2.739,2.732,-0.109,-0.227,-0.906,-0.320,1.088,-3.186,1.581
126.083,1.568,-2.736,2.732,-0.125,-0.219,-0.898,-0.344,1.043,-3.140,1.581
126.184,1.567,-2.731,2.735,-0.141,-0.227,-0.883,-0.367,0.993,-3.130,1.580
126.285,1.567,-2.731,2.735,-0.141,-0.227,-0.883,-0.367,0.919,-3.137,1.580
126.387,1.566,-2.727,2.740,-0.156,-0.234,-0.867,-0.391,0.834,-3.144,1.581
126.488,1.566,-2.724,2.747,-0.180,-0.250,-0.852,-0.406,0.754,-3.161,1.583
126.597,1.567,-2.721,2.756,-0.195,-0.273,-0.844,-0.406,0.674,-3.199,1.596
126.699,1.567,-2.721,2.756,-0.195,-0.273,-0.844,-0.406,0.676,-3.201,1.670
126.876,1.569,-2.717,2.765,-0.211,-0.305,-0.828,-0.406,0.641,-3.212,1.747
127.019,1.569,-2.717,2.765,-0.211,-0.305,-0.828,-0.406,0.600,-3.235,1.745
127.120,1.569,-2.717,2.765,-0.211,-0.305,-0.828,-0.406,0.598,-3.258,1.744
127.221,1.573,-2.712,2.773,-0.227,-0.328,-0.820,-0.391,0.595,-3.283,1.750
127.324,1.573,-2.712,2.773,-0.227,-0.328,-0.820,-0.391,0.569,-3.313,1.749
127.426,1.572,-2.713,2.776,-0.227,-0.344,-0.828,-0.359,0.563,-3.360,1.753
127.527,1.574,-2.717,2.778,-0.219,-0.359,-0.836,-0.336,0.590,-3.449,1.782
127.629,1.576,-2.719,2.781,-0.211,-0.383,-0.836,-0.313,0.695,-3.553,1.909
127.750,1.586,-2.726,2.788,-0.180,-0.445,-0.836,-0.234,0.742,-3.814,1.924
127.963,1.599,-2.732,2.798,-0.125,-0.523,-0.828,-0.125,0.846,-4.500,1.926
128.083,1.606,-2.732,2.804,-0.109,-0.563,-0.805,-0.070,0.891,-5.225,1.928
128.185,1.617,-2.730,2.817,-0.078,-0.633,-0.758,-0.016,1.135,-5.636,2.236
128.296,1.624,-2.723,2.831,-0.047,-0.703,-0.703,0.008,1.505,-4.963,2.872
128.397,1.627,-2.710,2.842,-0.055,-0.750,-0.648,0.008,1.504,-4.964,3.238
128.508,1.632,-2.695,2.852,-0.047,-0.789,-0.602,0.031,1.629,-4.731,3.439
128.609,1.634,-2.686,2.856,-0.031,-0.805,-0.578,0.039,1.724,-4.562,3.563
128.714,1.635,-2.674,2.860,-0.031,-0.828,-0.555,0.047,1.715,-4.578,3.715
128.819,1.634,-2.662,2.863,-0.039,-0.844,-0.523,0.031,1.633,-4.725,3.908
128.922,1.632,-2.654,2.865,-0.063,-0.852,-0.508,0.016,1.518,-4.931,4.034
129.096,1.621,-2.670,2.849,-0.125,-0.734,-0.656,-0.039,0.866,-5.906,3.240
129.203,1.612,-2.679,2.837,-0.133,-0.656,-0.727,-0.070,0.637,-5.785,2.551
129.311,1.606,-2.686,2.828,-0.133,-0.602,-0.773,-0.094,0.448,-5.659,1.941
129.426,1.599,-2.691,2.818,-0.141,-0.547,-0.805,-0.125,0.696,-4.644,1.929
129.535,1.596,-2.694,2.813,-0.148,-0.523,-0.820,-0.133,0.829,-4.271,1.931
129.646,1.574,-2.744,2.825,-0.133,-0.492,-0.844,-0.148,0.853,-4.244,1.926
129.762,1.212,-3.480,3.181,-0.133,-0.484,-0.844,-0.156,0.226,-5.489,1.911
129.880,0.884,-4.149,3.503,-0.141,-0.461,-0.852,-0.188,0.113,-5.501,2.546
129.981,0.855,-4.193,3.523,-0.164,-0.430,-0.836,-0.266,-0.117,-5.377,2.464
130.236,0.827,-4.168,3.517,-0.266,-0.336,-0.766,-0.469,-0.862,-4.758,2.090
130.345,0.820,-4.157,3.515,0.289,0.313,0.727,0.531,-0.671,-4.371,2.261
130.451,0.813,-4.147,3.513,0.305,0.281,0.695,0.578,-0.633,-4.164,2.265
130.572,0.808,-4.136,3.511,0.320,0.250,0.648,0.625,-0.622,-3.984,2.264
130.682,0.806,-4.131,3.511,0.328,0.242,0.633,0.648,-0.610,-3.858,2.269
130.805,0.805,-4.124,3.512,0.352,0.219,0.586,0.680,-0.602,-3.689,2.262
130.912,0.804,-4.122,3.514,0.367,0.211,0.563,0.703,-0.584,-3.564,2.281
131.014,0.802,-4.124,3.516,0.375,0.195,0.539,0.719,-0.534,-3.476,2.331
131.118,0.798,-4.132,3.519,0.391,0.195,0.516,0.727,-0.496,-3.418,2.397
131.220,0.798,-4.132,3.519,0.391,0.195,0.516,0.727,-0.524,-3.361,2.420
131.415,0.772,-4.185,3.532,0.430,0.219,0.477,0.727,-0.739,-3.353,2.494
131.516,0.772,-4.185,3.532,0.430,0.219,0.477,0.727,-0.751,-3.360,2.486
131.617,0.759,-4.230,3.535,0.430,0.227,0.477,0.727,-0.768,-3.391,2.491
131.719,0.759,-4.230,3.535,0.430,0.227,0.477,0.727,-0.765,-3.364,2.499
131.822,0.746,-4.273,3.538,0.438,0.219,0.461,0.727,-0.774,-3.359,2.523
131.928,0.746,-4.273,3.538,0.438,0.219,0.461,0.727,-0.757,-3.294,2.546
132.034,0.737,-4.299,3.541,0.453,0.211,0.438,0.734,-0.740,-3.245,2.565
132.135,0.737,-4.299,3.541,0.453,0.211,0.438,0.734,-0.726,-3.215,2.572
132.236,0.737,-4.299,3.541,0.453,0.211,0.438,0.734,-0.738,-3.224,2.571
132.337,0.737,-4.299,3.541,0.453,0.211,0.438,0.734,-0.767,-3.258,2.573
132.526,0.722,-4.342,3.540,0.461,0.211,0.445,0.727,-0.873,-3.335,2.584
132.628,0.724,-4.340,3.544,0.477,0.234,0.453,0.711,-1.040,-3.317,2.604
132.729,0.727,-4.337,3.547,0.477,0.258,0.469,0.688,-1.165,-3.361,2.614
132.832,0.727,-4.337,3.547,0.477,0.258,0.469,0.688,-1.192,-3.417,2.614
132.933,0.727,-4.337,3.547,0.477,0.258,0.469,0.688,-1.225,-3.433,2.649
133.034,0.727,-4.337,3.547,0.477,0.258,0.469,0.688,-1.222,-3.449,2.680
133.136,0.738,-4.312,3.551,0.484,0.273,0.484,0.672,-1.214,-3.430,2.681
133.238,0.738,-4.312,3.551,0.484,0.273,0.484,0.672,-1.217,-3.443,2.684
133.340,0.738,-4.312,3.551,0.484,0.273,0.484,0.672,-1.208,-3.471,2.744
133.442,0.564,-4.215,3.625,0.508,0.305,0.477,0.641,-1.518,-3.363,2.932
133.624,-1.177,-3.512,4.276,0.492,0.297,0.484,0.648,-2.963,-2.795,3.619
133.725,-1.397,-3.423,4.359,0.484,0.297,0.492,0.648,-3.215,-2.708,3.607
133.827,-1.427,-3.405,4.366,0.461,0.289,0.500,0.664,-3.006,-2.819,3.619
133.929,-1.430,-3.400,4.361,0.438,0.281,0.523,0.664,-2.779,-2.957,3.622
134.031,-1.433,-3.397,4.356,0.414,0.273,0.539,0.664,-2.761,-3.031,3.493
134.132,-1.435,-3.395,4.351,0.383,0.273,0.563,0.672,-2.647,-3.126,3.454
134.234,-1.438,-3.392,4.344,0.359,0.266,0.586,0.672,-2.531,-3.173,3.453
134.336,-1.441,-3.384,4.337,0.336,0.258,0.586,0.680,-2.476,-3.158,3.438
134.437,-1.442,-3.374,4.333,0.328,0.242,0.570,0.703,-2.433,-3.098,3.425
134.538,-1.442,-3.366,4.332,0.336,0.219,0.555,0.719,-2.401,-3.032,3.418
134.732,-1.442,-3.358,4.332,0.352,0.211,0.531,0.734,-2.423,-2.916,3.447
134.834,-1.442,-3.354,4.337,0.375,0.219,0.508,0.734,-2.488,-2.869,3.448
134.935,-1.442,-3.354,4.337,0.375,0.219,0.508,0.734,-2.517,-2.861,3.445
135.036,-1.759,-3.207,4.550,0.383,0.227,0.500,0.727,-2.913,-2.681,3.619
135.138,-2.299,-2.957,4.909,0.383,0.227,0.508,0.727,-3.914,-2.228,3.617
135.239,-2.496,-2.865,5.040,0.383,0.234,0.508,0.727,-4.306,-2.073,3.590
135.341,-2.496,-2.865,5.040,0.383,0.234,0.508,0.727,-4.265,-2.141,3.591
135.448,-2.510,-2.863,5.046,0.359,0.227,0.531,0.727,-4.115,-2.254,3.620
135.551,-2.510,-2.866,5.039,0.336,0.219,0.547,0.727,-3.933,-2.372,3.618
135.653,-2.510,-2.866,5.039,0.336,0.219,0.547,0.727,-3.917,-2.457,3.620
135.827,-2.629,-2.849,5.051,0.305,0.250,0.586,0.695,-4.159,-2.556,3.617
135.929,-3.391,-2.682,5.142,0.305,0.258,0.594,0.688,-4.695,-2.479,3.949
136.032,-3.972,-2.555,5.211,0.313,0.266,0.602,0.680,-4.680,-2.457,4.591
136.134,-4.019,-2.545,5.217,0.313,0.273,0.602,0.672,-4.685,-2.462,4.674
136.236,-4.015,-2.547,5.223,0.336,0.289,0.602,0.656,-4.696,-2.482,4.730
136.338,-4.011,-2.550,5.228,0.352,0.313,0.602,0.633,-4.713,-2.508,4.818
136.440,-4.004,-2.554,5.241,0.383,0.359,0.602,0.594,-4.725,-2.534,4.904
136.543,-3.998,-2.557,5.246,0.398,0.375,0.594,0.570,-4.717,-2.578,4.990
136.645,-3.991,-2.563,5.255,0.414,0.430,0.602,0.516,-4.763,-2.659,5.055
136.746,-3.982,-2.571,5.263,-0.414,-0.477,-0.602,-0.469,-4.823,-2.751,5.123
136.908,-3.973,-2.575,5.270,-0.430,-0.523,-0.594,-0.414,-4.751,-2.797,5.218
137.010,-3.966,-2.577,5.273,-0.430,-0.539,-0.594,-0.391,-4.702,-2.825,5.250
137.116,-3.956,-2.584,5.274,-0.406,-0.570,-0.625,-0.328,-4.593,-2.884,5.269
137.217,-3.953,-2.589,5.273,-0.391,-0.578,-0.633,-0.305,-4.490,-2.938,5.259
137.319,-3.952,-2.594,5.272,-0.375,-0.586,-0.648,-0.281,-4.463,-2.953,5.250
137.422,-3.952,-2.594,5.272,-0.375,-0.586,-0.648,-0.281,-4.440,-2.960,5.240
137.524,-3.953,-2.604,5.271,-0.352,-0.586,-0.672,-0.266,-4.425,-2.953,5.227
137.625,-3.995,-2.675,5.265,-0.383,-0.555,-0.656,-0.305,-4.447,-2.926,5.227
137.727,-4.014,-2.701,5.263,-0.391,-0.547,-0.648,-0.336,-4.488,-2.928,5.223
137.830,-4.033,-2.724,5.262,-0.398,-0.539,-0.633,-0.359,-4.509,-2.910,5.217
138.015,-4.078,-2.770,5.262,-0.445,-0.492,-0.594,-0.430,-4.604,-2.877,5.209
138.118,-4.092,-2.777,5.262,-0.484,-0.461,-0.563,-0.477,-4.731,-2.807,5.197
138.219,-4.098,-2.778,5.263,0.500,0.438,0.547,0.500,-4.817,-2.745,5.188
138.323,-4.105,-2.776,5.264,0.523,0.406,0.500,0.539,-4.766,-2.652,5.193
138.425,-4.107,-2.762,5.264,0.555,0.359,0.445,0.594,-4.706,-2.540,5.192
138.527,-4.104,-2.748,5.264,0.578,0.320,0.398,0.625,-4.652,-2.442,5.192
138.628,-4.098,-2.728,5.265,0.594,0.281,0.352,0.656,-4.600,-2.346,5.190
138.730,-4.090,-2.708,5.266,0.609,0.242,0.305,0.680,-4.543,-2.243,5.186
138.832,-4.077,-2.678,5.266,0.625,0.203,0.250,0.703,-4.479,-2.125,5.177
138.935,-4.061,-2.645,5.266,0.633,0.156,0.195,0.719,-4.415,-2.009,5.165
139.147,-4.027,-2.586,5.267,0.641,0.094,0.117,0.742,-4.263,-1.731,5.129
139.248,-4.001,-2.545,5.267,0.641,0.055,0.063,0.750,-4.156,-1.538,5.103
139.351,-3.974,-2.510,5.267,0.641,0.008,0.016,0.758,-3.994,-1.267,5.055
139.452,-3.948,-2.480,5.267,0.633,-0.031,-0.031,0.766,-3.772,-0.874,4.969
139.554,-3.926,-2.451,5.273,0.617,-0.070,-0.078,0.773,-3.388,-0.090,4.746
139.655,-3.907,-2.430,5.274,0.594,-0.102,-0.133,0.781,-2.978,0.131,4.530
139.757,-3.890,-2.415,5.268,0.563,-0.133,-0.180,0.789,-2.763,-0.316,4.454
139.860,-3.874,-2.407,5.261,0.539,-0.172,-0.234,0.781,-2.422,-0.536,4.348
139.961,-3.860,-2.402,5.255,0.516,-0.211,-0.289,0.766,-2.119,-0.719,4.297
140.064,-3.847,-2.407,5.255,0.500,-0.266,-0.359,0.727,-1.762,-0.912,4.318
140.268,-3.846,-2.422,5.262,0.500,-0.328,-0.422,0.672,-1.956,-1.669,4.723
140.369,-3.856,-2.435,5.271,0.508,-0.375,-0.445,0.625,-1.978,-1.863,4.910
140.472,-3.864,-2.441,5.277,0.516,-0.391,-0.453,0.602,-1.913,-1.952,5.048
140.575,-3.877,-2.449,5.283,0.523,-0.414,-0.453,0.578,-1.823,-2.022,5.152
140.677,-3.891,-2.457,5.287,0.531,-0.438,-0.453,0.555,-1.793,-2.090,5.245
