Time,px,py,pz,ox,oy,oz,ow,fx,fy,fz
13.167,-1.639,3.099,1.155,0.352,-0.563,-0.625,0.391,-0.147,3.761,0.426
13.273,-1.639,3.099,1.155,0.352,-0.563,-0.625,0.391,-0.147,3.761,0.426
13.376,-1.639,3.099,1.155,0.352,-0.563,-0.625,0.391,-0.147,3.761,0.426
13.479,-1.639,3.099,1.155,0.352,-0.563,-0.625,0.391,-0.147,3.761,0.426
13.582,-1.639,3.099,1.155,0.352,-0.563,-0.625,0.391,-0.147,3.761,0.426
13.786,-1.639,3.099,1.155,0.352,-0.563,-0.625,0.391,-0.147,3.761,0.426
13.889,-1.639,3.099,1.155,0.352,-0.563,-0.625,0.391,-0.147,3.761,0.426
13.992,-0.918,3.906,2.416,0.477,0.094,0.148,0.852,-1.320,4.931,1.754
14.095,-0.918,3.906,2.416,0.477,0.094,0.148,0.852,-1.298,4.905,1.777
14.198,-0.918,3.906,2.416,0.477,0.094,0.148,0.852,-1.275,4.881,1.793
14.301,-0.902,3.906,2.418,0.469,0.070,0.125,0.867,-1.164,4.835,1.778
14.401,-0.894,3.904,2.419,0.461,0.047,0.109,0.875,-1.088,4.824,1.772
14.503,-0.884,3.903,2.424,0.461,0.016,0.094,0.875,-0.993,4.810,1.779
14.605,-0.863,3.904,2.423,0.453,0.000,0.070,0.883,-0.944,4.805,1.767
14.707,-0.863,3.904,2.423,0.453,0.000,0.070,0.883,-0.932,4.801,1.751
14.808,-0.863,3.904,2.423,0.453,0.000,0.070,0.883,-0.933,4.801,1.748
14.909,-0.836,3.900,2.419,0.453,0.023,0.047,0.883,-0.949,4.808,1.764
15.012,-0.836,3.900,2.419,0.453,0.023,0.047,0.883,-0.977,4.826,1.773
15.113,-0.831,3.863,2.446,0.461,0.047,0.039,0.875,-0.985,4.818,1.801
15.215,-0.830,3.825,2.479,0.469,0.047,0.039,0.875,-0.981,4.829,1.810
15.317,-0.834,3.740,2.537,0.469,0.063,0.016,0.875,-1.005,4.823,1.844
15.418,-0.844,3.654,2.581,0.484,0.063,0.000,0.867,-1.003,4.838,1.883
15.521,-0.858,3.553,2.626,0.508,0.055,0.000,0.852,-0.992,4.853,1.961
15.622,-0.894,3.396,2.674,0.523,0.039,-0.008,0.844,-0.994,4.824,1.971
15.726,-0.921,3.300,2.700,0.516,0.039,0.000,0.852,-1.045,4.828,1.887
15.829,-0.931,3.256,2.712,0.500,0.039,0.000,0.859,-1.072,4.863,1.773
16.030,-0.956,3.113,2.739,0.461,0.039,-0.008,0.883,-1.114,4.870,1.505
16.133,-0.960,3.073,2.741,0.438,0.039,0.008,0.891,-1.165,4.831,1.395
16.234,-0.960,3.073,2.741,0.438,0.039,0.008,0.891,-1.215,4.862,1.267
16.336,-0.958,3.038,2.739,0.422,0.039,0.031,0.898,-1.224,4.873,1.242
16.440,-0.958,3.038,2.739,0.422,0.039,0.031,0.898,-1.241,4.862,1.194
16.542,-0.944,2.989,2.724,0.367,0.031,0.063,0.922,-1.297,4.861,0.443
16.644,-0.935,2.959,2.705,0.305,0.031,0.086,0.945,-1.355,4.734,0.050
16.746,-0.934,2.937,2.687,0.234,0.039,0.117,0.961,-1.383,4.244,0.047
16.847,-0.937,2.919,2.667,0.172,0.055,0.156,0.969,-1.410,3.849,0.045
16.952,-0.940,2.912,2.657,0.148,0.055,0.172,0.969,-1.411,3.510,0.054
17.154,-0.944,2.906,2.647,0.117,0.063,0.188,0.969,-1.425,3.363,0.057
17.257,-0.944,2.906,2.647,0.117,0.063,0.188,0.969,-1.432,3.371,0.061
17.358,-0.944,2.906,2.647,0.117,0.063,0.188,0.969,-1.435,3.377,0.070
17.462,-1.412,3.345,1.659,0.133,0.070,0.227,0.953,-1.767,3.764,0.057
17.564,-1.421,3.354,1.652,0.172,0.070,0.227,0.953,-1.841,3.947,0.038
17.668,-1.421,3.354,1.652,0.172,0.070,0.227,0.953,-1.849,3.966,0.036
17.769,-1.424,3.357,1.661,0.203,0.078,0.227,0.945,-1.865,4.005,0.042
17.872,-1.433,3.359,1.689,0.297,0.078,0.234,0.914,-1.774,3.929,0.856
17.975,-1.433,3.354,1.698,0.320,0.086,0.250,0.898,-1.815,3.975,0.860
18.078,-1.426,3.351,1.707,0.352,0.094,0.250,0.891,-1.831,4.045,0.862
18.181,-1.426,3.351,1.707,0.352,0.094,0.250,0.891,-1.832,4.042,0.862
18.383,-1.426,3.351,1.707,0.352,0.094,0.250,0.891,-1.840,4.041,0.855
18.486,-1.426,3.351,1.707,0.352,0.094,0.250,0.891,-1.827,4.044,0.856
18.588,-1.426,3.351,1.707,0.352,0.094,0.250,0.891,-1.826,4.107,0.885
18.691,-1.405,3.339,1.717,0.383,0.078,0.234,0.883,-1.801,4.201,0.875
18.791,-1.391,3.336,1.726,0.414,0.055,0.180,0.883,-1.731,4.319,0.874
18.892,-1.379,3.335,1.731,0.438,0.031,0.117,0.883,-1.632,4.737,0.657
18.996,-1.362,3.335,1.736,0.453,-0.016,0.023,0.883,-1.295,4.845,0.672
19.097,-1.344,3.333,1.740,0.461,-0.086,-0.086,0.875,-0.869,4.794,0.717
19.197,-1.327,3.328,1.741,0.445,-0.148,-0.180,0.852,-0.457,4.694,0.686
19.300,-1.319,3.325,1.740,0.430,-0.188,-0.234,0.844,-0.540,4.216,0.969
19.409,-1.319,3.325,1.740,0.430,-0.188,-0.234,0.844,-0.532,4.208,0.969
19.515,-1.319,3.325,1.740,0.430,-0.188,-0.234,0.844,-0.524,4.201,0.968
19.617,-1.314,3.320,1.757,0.492,-0.227,-0.281,0.781,-0.118,4.525,1.117
19.721,-1.320,3.314,1.777,0.578,-0.242,-0.266,0.719,-0.159,4.547,1.445
19.822,-1.327,3.309,1.790,0.641,-0.250,-0.234,0.680,-0.228,4.587,1.745
19.923,-1.338,3.302,1.800,0.688,-0.242,-0.203,0.641,-0.334,4.646,1.955
20.025,-1.352,3.297,1.806,0.734,-0.211,-0.156,0.617,-0.505,4.738,2.097
20.127,-1.352,3.297,1.806,0.734,-0.211,-0.156,0.617,-0.547,4.763,2.117
20.229,-1.359,3.296,1.808,0.742,-0.188,-0.133,0.617,-0.570,4.776,2.128
20.333,-1.359,3.296,1.808,0.742,-0.188,-0.133,0.617,-0.651,4.817,2.153
20.434,-1.366,3.294,1.808,0.750,-0.164,-0.102,0.617,-0.693,4.801,2.150
20.635,-1.366,3.294,1.808,0.750,-0.164,-0.102,0.617,-0.812,4.790,2.147
20.739,-1.488,3.279,1.799,0.734,0.133,0.180,0.633,-2.306,4.787,2.004
20.841,-1.495,3.278,1.798,0.727,0.164,0.203,0.625,-2.470,4.728,1.987
20.946,-1.500,3.278,1.797,0.719,0.180,0.227,0.625,-2.554,4.701,1.982
21.047,-1.500,3.278,1.797,0.719,0.180,0.227,0.625,-2.546,4.701,1.993
21.152,-1.457,3.301,1.799,0.727,0.180,0.227,0.617,-2.456,4.732,2.026
21.254,-1.457,3.301,1.799,0.727,0.180,0.227,0.617,-2.376,4.750,2.064
21.358,-1.416,3.325,1.798,0.734,0.172,0.203,0.609,-2.278,4.781,2.085
21.459,-1.378,3.347,1.795,0.742,0.156,0.195,0.609,-2.178,4.765,2.096
21.562,-1.336,3.370,1.795,0.750,0.148,0.188,0.602,-2.094,4.835,2.155
21.664,-1.259,3.405,1.807,0.781,0.133,0.148,0.578,-1.926,4.891,2.267
21.765,-1.259,3.405,1.807,0.781,0.133,0.148,0.578,-1.887,4.900,2.351
21.867,-1.259,3.405,1.807,0.781,0.133,0.148,0.578,-1.886,4.899,2.362
21.968,-1.216,3.421,1.811,0.797,0.133,0.133,0.563,-1.842,4.915,2.370
22.070,-1.216,3.421,1.811,0.797,0.133,0.133,0.563,-1.861,4.903,2.396
22.174,-1.172,3.433,1.812,0.805,0.141,0.125,0.555,-1.822,4.916,2.398
22.276,-1.172,3.433,1.812,0.805,0.141,0.125,0.555,-1.835,4.922,2.395
22.377,-1.172,3.433,1.812,0.805,0.141,0.125,0.555,-1.876,4.921,2.401
22.482,-1.168,3.415,1.812,0.797,0.172,0.148,0.555,-2.011,4.873,2.381
22.586,-1.179,3.392,1.812,0.773,0.219,0.188,0.555,-2.126,4.802,2.342
22.688,-1.179,3.392,1.812,0.773,0.219,0.188,0.555,-2.152,4.783,2.339
22.793,-1.187,3.369,1.815,0.758,0.242,0.203,0.555,-2.343,4.770,2.350
22.894,-1.187,3.369,1.815,0.758,0.242,0.203,0.555,-2.386,4.765,2.344
22.996,-1.196,3.343,1.814,0.750,0.258,0.234,0.555,-2.519,4.721,2.298
23.097,-1.204,3.324,1.809,0.711,0.281,0.281,0.563,-2.755,4.650,2.186
23.201,-1.204,3.324,1.809,0.711,0.281,0.281,0.563,-2.817,4.603,2.138
23.304,-1.208,3.319,1.806,0.695,0.289,0.320,0.563,-2.883,4.591,2.114
23.410,-1.212,3.314,1.804,0.672,0.305,0.352,0.563,-2.763,4.214,1.923
23.514,-1.239,3.267,1.772,-0.391,-0.422,-0.672,-0.453,-2.673,2.919,1.258
23.616,-1.242,3.267,1.768,-0.367,-0.422,-0.688,-0.445,-2.670,2.803,1.163
23.718,-1.248,3.275,1.769,-0.367,-0.445,-0.688,-0.422,-2.676,2.775,1.306
23.920,-1.248,3.288,1.779,-0.391,-0.492,-0.656,-0.391,-2.678,2.716,1.534
24.024,-1.247,3.299,1.782,-0.391,-0.516,-0.648,-0.375,-2.668,2.688,1.570
24.127,-1.247,3.299,1.782,-0.391,-0.516,-0.648,-0.375,-2.664,2.670,1.627
24.228,-1.247,3.299,1.782,-0.391,-0.516,-0.648,-0.375,-2.657,2.671,1.646
24.329,-1.247,3.315,1.789,-0.414,-0.563,-0.617,-0.344,-2.793,2.608,1.850
24.429,-1.245,3.319,1.794,-0.422,-0.586,-0.594,-0.336,-2.793,2.584,1.910
24.531,-1.245,3.319,1.794,-0.422,-0.586,-0.594,-0.336,-2.801,2.559,1.932
24.634,-1.245,3.319,1.794,-0.422,-0.586,-0.594,-0.336,-2.801,2.553,1.935
24.736,-1.245,3.319,1.794,-0.422,-0.586,-0.594,-0.336,-2.804,2.509,1.934
24.837,-1.245,3.319,1.794,-0.422,-0.586,-0.594,-0.336,-2.783,2.497,1.876
24.940,-1.244,3.327,1.792,-0.398,-0.586,-0.617,-0.313,-2.663,2.564,1.751
25.043,-1.248,3.326,1.778,-0.359,-0.516,-0.680,-0.352,-2.671,2.580,1.495
25.144,-1.252,3.323,1.766,-0.320,-0.469,-0.727,-0.375,-2.647,2.585,1.162
25.246,-1.256,3.319,1.755,-0.281,-0.430,-0.758,-0.391,-3.127,2.270,0.565
25.348,-1.256,3.319,1.755,-0.281,-0.430,-0.758,-0.391,-3.127,2.255,0.480
25.450,-1.261,3.309,1.733,-0.219,-0.359,-0.805,-0.406,-2.641,2.401,0.283
25.551,-1.261,3.303,1.725,-0.195,-0.344,-0.820,-0.391,-2.612,2.282,0.055
25.653,-1.257,3.289,1.717,-0.156,-0.344,-0.852,-0.352,-2.448,2.142,0.049
25.756,-1.250,3.278,1.719,-0.125,-0.375,-0.867,-0.289,-2.343,1.871,0.050
25.857,-1.242,3.269,1.725,-0.109,-0.414,-0.867,-0.234,-2.304,1.429,0.051
25.961,-1.242,3.269,1.725,-0.109,-0.414,-0.867,-0.234,-2.297,1.330,0.047
26.164,-1.223,3.258,1.738,-0.078,-0.484,-0.852,-0.125,-1.974,0.663,0.211
26.276,-1.223,3.258,1.738,-0.078,-0.484,-0.852,-0.125,-1.960,0.645,0.237
26.377,-1.217,3.257,1.748,-0.070,-0.531,-0.836,-0.078,-1.958,0.282,0.384
26.479,-1.216,3.259,1.754,-0.086,-0.555,-0.820,-0.070,-2.213,-0.540,0.391
26.583,-1.215,3.262,1.760,-0.094,-0.578,-0.797,-0.063,-2.412,-1.395,0.442
26.684,-1.213,3.264,1.766,-0.102,-0.602,-0.781,-0.055,-2.360,-1.370,0.787
26.788,-1.212,3.266,1.774,-0.109,-0.625,-0.758,-0.047,-2.294,-1.383,1.175
26.890,-1.211,3.269,1.780,-0.109,-0.656,-0.742,-0.031,-2.193,-1.442,1.548
26.992,-1.212,3.272,1.786,-0.109,-0.680,-0.719,-0.023,-2.176,-1.451,1.889
27.121,-1.212,3.274,1.791,-0.117,-0.703,-0.695,-0.023,-2.211,-1.427,2.069
27.223,-1.212,3.274,1.791,-0.117,-0.703,-0.695,-0.023,-2.201,-1.434,2.088
27.328,-1.212,3.274,1.791,-0.117,-0.703,-0.695,-0.023,-2.175,-1.451,2.080
27.429,-1.207,3.277,1.792,-0.094,-0.703,-0.695,0.000,-1.699,-1.539,1.885
27.531,-1.205,3.280,1.791,-0.070,-0.711,-0.688,0.023,-1.505,-2.148,2.059
27.632,-1.202,3.286,1.794,-0.055,-0.727,-0.672,0.031,-1.300,-2.261,2.380
27.736,-1.202,3.286,1.794,-0.055,-0.727,-0.672,0.031,-1.254,-2.288,2.477
27.838,-1.197,3.296,1.798,-0.055,-0.750,-0.648,0.039,-1.229,-2.308,2.804
27.940,-1.197,3.296,1.798,-0.055,-0.750,-0.648,0.039,-1.257,-2.301,2.900
28.043,-1.188,3.317,1.803,-0.063,-0.766,-0.625,0.039,-1.324,-2.246,3.006
28.146,-1.188,3.317,1.803,-0.063,-0.766,-0.625,0.039,-1.475,-2.171,3.050
28.250,-1.188,3.317,1.803,-0.063,-0.766,-0.625,0.039,-1.501,-2.158,3.044
28.352,-1.188,3.317,1.803,-0.063,-0.766,-0.625,0.039,-1.531,-2.143,3.040
28.455,-1.186,3.333,1.803,-0.078,-0.773,-0.617,0.016,-1.640,-1.554,2.909
28.557,-1.186,3.333,1.803,-0.078,-0.773,-0.617,0.016,-1.673,-1.547,2.895
28.660,-1.186,3.333,1.803,-0.078,-0.773,-0.617,0.016,-1.754,-1.512,2.843
28.761,-1.184,3.339,1.802,-0.094,-0.766,-0.633,0.000,-2.097,-1.487,2.635
28.863,-1.189,3.336,1.798,-0.117,-0.734,-0.656,-0.047,-2.409,-1.385,2.243
28.967,-1.189,3.336,1.798,-0.117,-0.734,-0.656,-0.047,-2.422,-1.372,2.199
29.069,-1.189,3.336,1.798,-0.117,-0.734,-0.656,-0.047,-2.442,-1.356,2.094
29.173,-1.195,3.321,1.781,-0.117,-0.641,-0.750,-0.070,-2.572,-1.307,0.965
29.276,-1.195,3.321,1.781,-0.117,-0.641,-0.750,-0.070,-2.589,-1.289,0.867
29.480,-1.198,3.316,1.769,-0.117,-0.586,-0.789,-0.070,-2.239,-0.503,0.400
29.583,-1.198,3.316,1.769,-0.117,-0.586,-0.789,-0.070,-2.210,-0.418,0.400
29.686,-1.199,3.311,1.758,-0.094,-0.539,-0.828,-0.063,-1.989,0.346,0.385
29.788,-1.199,3.311,1.758,-0.094,-0.539,-0.828,-0.063,-1.974,0.381,0.386
29.891,-1.199,3.311,1.758,-0.094,-0.539,-0.828,-0.063,-1.960,0.313,0.386
29.992,-1.199,3.311,1.758,-0.094,-0.539,-0.828,-0.063,-1.999,0.204,0.388
30.095,-1.199,3.311,1.758,-0.094,-0.539,-0.828,-0.063,-2.023,0.157,0.388
30.196,-1.199,3.311,1.758,-0.094,-0.539,-0.828,-0.063,-2.036,0.104,0.388
30.297,-1.277,3.042,1.777,-0.094,-0.539,-0.828,-0.063,-2.111,-0.111,0.391
30.401,-1.687,1.646,1.875,-0.094,-0.539,-0.828,-0.070,-2.497,-1.332,0.532
30.603,-2.104,0.226,1.975,-0.094,-0.539,-0.828,-0.070,-2.527,-1.260,1.344
30.705,-2.115,0.185,1.983,-0.109,-0.563,-0.813,-0.070,-2.563,-1.306,1.452
30.807,-2.115,0.186,1.989,-0.125,-0.586,-0.789,-0.070,-2.588,-1.277,1.627
30.910,-2.114,0.192,1.999,-0.148,-0.633,-0.750,-0.070,-2.615,-1.257,1.824
31.012,-2.114,0.192,1.999,-0.148,-0.633,-0.750,-0.070,-2.620,-1.257,1.866
31.115,-2.113,0.196,2.004,-0.156,-0.656,-0.727,-0.070,-2.626,-1.254,1.910
31.216,-2.104,0.211,2.016,-0.195,-0.711,-0.656,-0.070,-2.694,-1.225,2.218
31.321,-2.104,0.211,2.016,-0.195,-0.711,-0.656,-0.070,-2.702,-1.222,2.233
31.422,-2.104,0.211,2.016,-0.195,-0.711,-0.656,-0.070,-2.710,-1.214,2.254
31.526,-2.104,0.211,2.016,-0.195,-0.711,-0.656,-0.070,-2.723,-1.210,2.273
31.629,-2.099,0.217,2.020,-0.211,-0.727,-0.633,-0.078,-2.749,-1.215,2.317
31.730,-2.091,0.235,2.026,-0.258,-0.750,-0.594,-0.086,-2.882,-1.140,2.530
31.831,-2.091,0.244,2.030,-0.313,-0.750,-0.555,-0.117,-3.041,-0.980,2.616
31.934,-2.096,0.252,2.032,-0.383,-0.727,-0.523,-0.180,-3.315,-0.809,2.685
32.037,-2.101,0.262,2.033,-0.461,-0.688,-0.492,-0.250,-3.554,-0.448,2.698
32.139,-2.104,0.272,2.033,-0.531,-0.633,-0.453,-0.313,-3.301,0.024,2.533
32.241,-2.103,0.280,2.033,-0.594,-0.570,-0.406,-0.367,-2.880,0.269,2.355
32.343,-2.100,0.280,2.033,-0.625,-0.547,-0.398,-0.375,-2.854,0.329,2.360
32.445,-2.100,0.280,2.033,-0.625,-0.547,-0.398,-0.375,-2.850,0.337,2.363
32.547,-2.100,0.280,2.033,-0.625,-0.547,-0.398,-0.375,-2.848,0.346,2.367
32.652,-2.094,0.277,2.033,-0.648,-0.531,-0.383,-0.375,-2.847,0.349,2.369
32.854,-2.087,0.268,2.032,-0.672,-0.508,-0.375,-0.375,-2.839,0.370,2.424
32.957,-2.087,0.268,2.032,-0.672,-0.508,-0.375,-0.375,-2.839,0.370,2.428
33.060,-2.087,0.268,2.032,-0.672,-0.508,-0.375,-0.375,-2.845,0.363,2.447
33.161,-2.087,0.268,2.032,-0.672,-0.508,-0.375,-0.375,-2.848,0.358,2.446
33.264,-2.087,0.268,2.032,-0.672,-0.508,-0.375,-0.375,-2.850,0.354,2.441
33.365,-2.087,0.268,2.032,-0.672,-0.508,-0.375,-0.375,-2.848,0.354,2.435
33.466,-2.087,0.268,2.032,-0.672,-0.508,-0.375,-0.375,-2.848,0.355,2.432
33.570,-2.089,0.268,2.027,-0.664,-0.484,-0.398,-0.391,-2.736,0.359,2.275
33.671,-2.100,0.274,2.021,-0.625,-0.469,-0.438,-0.430,-2.810,0.369,2.169
33.775,-2.116,0.282,2.011,-0.563,-0.438,-0.492,-0.484,-2.809,0.356,2.021
33.977,-2.147,0.297,1.985,0.422,0.375,0.594,0.563,-2.829,0.315,1.721
34.078,-2.147,0.297,1.985,0.422,0.375,0.594,0.563,-2.828,0.309,1.686
34.181,-2.152,0.299,1.979,0.391,0.359,0.609,0.570,-2.833,0.307,1.664
34.283,-2.152,0.299,1.979,0.391,0.359,0.609,0.570,-2.832,0.297,1.615
34.384,-2.189,0.321,1.930,0.219,0.266,0.672,0.648,-2.849,0.265,1.082
34.486,-2.197,0.326,1.922,0.203,0.242,0.664,0.664,-2.853,0.273,1.067
34.591,-2.197,0.326,1.922,0.203,0.242,0.664,0.664,-2.841,0.286,1.041
34.692,-2.232,0.338,1.918,0.250,0.172,0.555,0.766,-2.888,0.576,0.946
34.793,-2.244,0.336,1.919,0.289,0.133,0.477,0.813,-2.887,0.786,0.882
34.894,-2.244,0.336,1.919,0.289,0.133,0.477,0.813,-2.862,0.831,0.889
35.095,-2.278,0.290,1.932,0.375,-0.008,0.172,0.906,-2.537,2.150,0.049
35.197,-2.278,0.290,1.932,0.375,-0.008,0.172,0.906,-2.500,2.177,0.048
35.301,-2.288,0.259,1.941,0.398,-0.070,0.039,0.906,-1.901,2.428,0.047
35.404,-2.281,0.242,1.951,0.430,-0.125,-0.070,0.883,-1.284,2.655,0.047
35.505,-2.281,0.242,1.951,0.430,-0.125,-0.070,0.883,-1.173,2.686,0.047
35.609,-2.277,0.237,1.954,0.430,-0.141,-0.102,0.875,-1.116,2.692,0.049
35.711,-2.277,0.237,1.954,0.430,-0.141,-0.102,0.875,-0.965,2.726,0.048
35.814,-2.219,0.216,1.971,0.469,-0.180,-0.211,0.836,-0.205,2.998,0.050
35.916,-2.219,0.216,1.971,0.469,-0.180,-0.211,0.836,-0.321,3.048,0.046
36.018,-2.173,0.217,1.974,0.469,-0.156,-0.203,0.836,-0.462,3.034,0.050
36.118,-1.734,0.923,1.892,0.469,-0.141,-0.180,0.844,-0.227,3.620,0.049
36.321,-0.470,2.998,1.654,0.461,-0.133,-0.164,0.859,0.008,3.936,0.983
36.424,-0.445,3.035,1.649,0.461,-0.133,-0.164,0.859,0.008,3.936,0.983
36.526,-0.445,3.035,1.649,0.461,-0.133,-0.164,0.859,0.027,3.972,0.979
36.627,-0.445,3.035,1.649,0.461,-0.133,-0.164,0.859,0.022,3.975,0.979
36.731,-0.445,3.035,1.649,0.461,-0.133,-0.164,0.859,0.019,3.979,0.980
36.833,-0.445,3.035,1.649,0.461,-0.133,-0.164,0.859,0.015,3.980,0.981
36.935,-0.397,3.022,1.655,0.469,-0.211,-0.266,0.805,0.688,4.083,0.894
37.038,-0.395,3.020,1.657,0.469,-0.234,-0.289,0.797,0.688,4.083,0.894
37.141,-0.406,3.018,1.667,0.438,-0.375,-0.453,0.672,1.679,3.588,0.916
37.343,-0.433,3.039,1.682,0.461,-0.422,-0.484,0.602,2.029,3.393,1.231
37.444,-0.448,3.051,1.687,0.484,-0.438,-0.484,0.570,2.057,3.377,1.488
37.545,-0.473,3.070,1.698,0.523,-0.461,-0.461,0.531,2.055,3.394,1.787
37.648,-0.473,3.070,1.698,0.523,-0.461,-0.461,0.531,2.061,3.393,1.838
37.749,-0.513,3.090,1.710,-0.578,0.500,0.422,-0.469,2.055,3.394,2.341
37.852,-0.513,3.090,1.710,-0.578,0.500,0.422,-0.469,2.054,3.391,2.359
37.953,-0.557,3.109,1.717,-0.602,0.531,0.398,-0.422,2.167,3.327,2.690
38.055,-0.557,3.109,1.717,-0.602,0.531,0.398,-0.422,2.241,3.286,2.813
38.160,-0.583,3.119,1.718,-0.602,0.555,0.383,-0.406,2.359,3.228,2.953
38.261,-0.595,3.116,1.720,-0.594,0.586,0.383,-0.383,2.471,3.169,3.041
38.365,-0.596,3.112,1.720,0.586,-0.586,-0.383,0.383,2.851,2.979,3.276
38.566,-0.581,3.074,1.723,0.547,-0.633,-0.398,0.359,4.141,2.206,3.802
38.670,-0.560,3.046,1.722,0.500,-0.648,-0.445,0.344,5.091,1.434,3.840
38.772,-0.542,3.025,1.717,0.461,-0.641,-0.500,0.328,5.727,0.524,3.534
38.876,-0.529,3.007,1.712,0.422,-0.633,-0.555,0.313,5.794,-0.350,2.745
38.978,-0.529,3.007,1.712,0.422,-0.633,-0.555,0.313,5.736,-0.394,2.635
39.081,-0.522,3.000,1.709,0.398,-0.625,-0.578,0.313,5.579,-0.442,2.403
39.183,-0.490,2.967,1.687,0.297,-0.555,-0.688,0.336,4.762,-1.191,0.053
39.285,-0.485,2.956,1.683,0.266,-0.547,-0.711,0.328,4.762,-1.191,0.053
39.389,-0.485,2.956,1.683,0.266,-0.547,-0.711,0.328,4.248,-1.002,0.054
39.591,-0.467,2.932,1.674,0.227,-0.523,-0.750,0.320,2.611,0.209,0.055
39.693,-0.467,2.932,1.674,0.227,-0.523,-0.750,0.320,2.605,0.231,0.056
39.796,-0.467,2.932,1.674,0.227,-0.523,-0.750,0.320,2.600,0.246,0.056
39.898,-0.467,2.932,1.674,0.227,-0.523,-0.750,0.320,2.759,0.184,0.055
39.999,-0.467,2.932,1.674,0.227,-0.523,-0.750,0.320,2.931,0.044,0.054
40.101,-0.467,2.932,1.674,0.227,-0.523,-0.750,0.320,3.019,-0.040,0.053
40.202,-0.467,2.932,1.674,0.227,-0.523,-0.750,0.320,3.099,-0.174,0.053
40.303,-0.467,2.932,1.674,0.227,-0.523,-0.750,0.320,3.113,-0.262,0.054
40.405,-0.467,2.932,1.674,0.227,-0.523,-0.750,0.320,3.043,-0.277,0.054
40.506,-0.467,2.932,1.674,0.227,-0.523,-0.750,0.320,3.007,-0.253,0.055
40.610,-0.467,2.932,1.674,0.227,-0.523,-0.750,0.320,2.976,-0.233,0.055
40.711,-0.467,2.932,1.674,0.227,-0.523,-0.750,0.320,2.967,-0.235,0.056
40.812,-0.467,2.932,1.674,0.227,-0.523,-0.750,0.320,2.969,-0.242,0.056
40.913,-0.467,2.932,1.674,0.227,-0.523,-0.750,0.320,2.972,-0.249,0.056
41.017,-0.467,2.932,1.674,0.227,-0.523,-0.750,0.320,2.976,-0.254,0.056
